exchangeDate,buyCash,sellCash,sendRemit,receiveRemit,buyForeignCheck,exchangeRate,previousComparison,rateGap,usdConversionRate
2023-08-09,1335.57,1289.63,1325.4,1299.8,1297.19,1312.6,8.5,7.1624,1.0
2023-08-08,1326.92,1281.28,1316.8,1291.4,1288.81,1304.1,0.2,7.16583,1.0
2023-08-07,1326.71,1281.09,1316.6,1291.2,1288.61,1303.9,5.1,7.16724,1.0
2023-08-04,1321.52,1276.08,1311.5,1286.1,1283.52,1298.8,5.8,7.1664,1.0
2023-08-03,1315.62,1270.38,1305.6,1280.4,1277.83,1293.0,12.3,7.16714,1.0
2023-08-02,1303.11,1258.29,1293.2,1268.2,1265.66,1280.7,6.9,7.16795,1.0
2023-08-01,1296.09,1251.51,1286.2,1261.4,1258.87,1273.8,6.2,7.16784,1.0
2023-07-31,1302.4,1257.6,1292.5,1267.5,1264.96,1280.0,6.6,7.1681,1.0
2023-07-28,1295.68,1251.12,1285.8,1261.0,1258.47,1273.4,5.3,7.16865,1.0
2023-07-27,1301.07,1256.33,1291.2,1266.2,1263.66,1278.7,2.0,7.16737,1.0
2023-07-26,1303.11,1258.29,1293.2,1268.2,1265.66,1280.7,3.1,7.16552,1.0
2023-07-25,1306.26,1261.34,1296.3,1271.3,1268.75,1283.8,2.1,7.15538,1.0
2023-07-24,1304.12,1259.28,1294.2,1269.2,1266.66,1281.7,15.9,7.14799,1.0
2023-07-21,1287.95,1243.65,1278.2,1253.4,1250.9,1265.8,0.4,7.14134,1.0
2023-07-20,1287.54,1243.26,1277.8,1253.0,1250.51,1265.4,3.8,7.11357,1.0
2023-07-19,1283.67,1239.53,1273.9,1249.3,1246.82,1261.6,4.5,7.10457,1.0
2023-07-18,1288.25,1243.95,1278.5,1253.7,1251.21,1266.1,0.3,7.09611,1.0
2023-07-17,1287.95,1243.65,1278.2,1253.4,1250.92,1265.8,10.4,7.07994,1.0
2023-07-14,1298.53,1253.87,1288.7,1263.7,1261.2,1276.2,15.2,7.07164,1.0
2023-07-13,1313.99,1268.81,1304.0,1278.8,1276.28,1291.4,3.6,7.05222,1.0
2023-07-12,1317.66,1272.34,1307.6,1282.4,1279.87,1295.0,8.8,7.04643,1.0
2023-07-11,1326.61,1280.99,1316.5,1291.1,1288.56,1303.8,3.5,7.04386,1.0
2023-07-10,1330.17,1284.43,1320.1,1294.5,1291.95,1307.3,3.5,7.02701,1.0
2023-07-07,1326.61,1280.99,1316.5,1291.1,1288.57,1303.8,3.0,7.01479,1.0
2023-07-06,1323.56,1278.04,1313.5,1288.1,1285.58,1300.8,0.9,6.99533,1.0
2023-07-05,1324.47,1278.93,1314.4,1289.0,1286.48,1301.7,8.3,6.9924,1.0
2023-07-04,1332.92,1287.08,1322.8,1297.2,1294.66,1310.0,9.4,6.9924,1.0
2023-07-03,1342.48,1296.32,1332.3,1306.5,1303.94,1319.4,6.6,6.99078,1.0
2023-06-30,1335.77,1289.83,1325.6,1300.0,1297.47,1312.8,8.5,6.963,1.0
2023-06-29,1327.12,1281.48,1317.0,1291.6,1289.09,1304.3,1.2,6.95249,1.0
2023-06-28,1325.9,1280.3,1315.8,1290.4,1287.89,1303.1,0.7,6.95536,1.0
2023-06-27,1326.61,1280.99,1316.5,1291.1,1288.59,1303.8,1.6,6.93731,1.0
2023-06-26,1324.98,1279.42,1314.9,1289.5,1287.0,1302.2,10.8,6.93367,1.0
2023-06-23,1313.99,1268.81,1304.0,1278.8,1276.32,1291.4,0.1,6.93923,1.0
2023-06-22,1314.1,1268.9,1304.1,1278.9,1276.42,1291.5,9.3,6.93247,1.0
2023-06-21,1304.63,1259.77,1294.7,1269.7,1267.24,1282.2,1.5,6.92713,1.0
2023-06-20,1303.11,1258.29,1293.2,1268.2,1265.74,1280.7,7.2,6.92629,1.0
2023-06-19,1295.78,1251.22,1285.9,1261.1,1258.66,1273.5,6.6,6.92629,1.0
2023-06-16,1302.5,1257.7,1292.6,1267.6,1265.14,1280.1,4.2,6.94059,1.0
2023-06-15,1298.22,1253.58,1288.4,1263.4,1260.94,1275.9,1.6,6.95188,1.0
2023-06-14,1299.85,1255.15,1290.0,1265.0,1262.52,1277.5,13.6,6.99699,1.0
2023-06-13,1313.69,1268.51,1303.7,1278.5,1276.0,1291.1,3.8,6.99763,1.0
2023-06-12,1317.56,1272.24,1307.5,1282.3,1279.79,1294.9,11.2,6.99562,1.0
2023-06-09,1328.95,1283.25,1318.8,1293.4,1290.87,1306.1,5.6,6.99638,1.0
2023-06-08,1323.25,1277.75,1313.2,1287.8,1285.28,1300.5,7.8,6.98117,1.0
2023-06-07,1331.19,1285.41,1321.1,1295.5,1292.97,1308.3,0.5,6.98842,1.0
2023-06-05,1331.7,1285.9,1321.6,1296.0,1293.47,1308.8,11.9,6.99067,1.0
2023-06-02,1343.81,1297.59,1333.6,1307.8,1305.23,1320.7,0.9,7.02424,1.0
2023-06-01,1344.72,1298.48,1334.5,1308.7,1306.13,1321.6,0.6,7.02227,1.0
2023-05-31,1345.33,1299.07,1335.1,1309.3,1306.73,1322.2,3.4,7.01026,1.0
2023-05-30,1348.79,1302.41,1338.5,1312.7,1310.13,1325.6,2.2,7.00344,1.0
2023-05-26,1346.55,1300.25,1336.3,1310.5,1307.94,1323.4,5.9,6.98579,1.0
2023-05-25,1340.55,1294.45,1330.4,1304.6,1302.06,1317.5,6.1,6.9608,1.0
2023-05-24,1334.34,1288.46,1324.2,1298.6,1296.07,1311.4,7.7,6.94996,1.0
2023-05-23,1342.18,1296.02,1332.0,1306.2,1303.66,1319.1,12.1,6.94791,1.0
2023-05-22,1354.49,1307.91,1344.2,1318.2,1315.64,1331.2,1.5,6.94373,1.0
2023-05-19,1356.02,1309.38,1345.7,1319.7,1317.14,1332.7,6.7,6.93212,1.0
2023-05-18,1362.83,1315.97,1352.5,1326.3,1323.73,1339.4,3.4,6.92326,1.0
2023-05-17,1359.38,1312.62,1349.0,1323.0,1320.44,1336.0,1.8,6.91765,1.0
2023-05-16,1361.21,1314.39,1350.9,1324.7,1322.14,1337.8,4.2,6.91642,1.0
2023-05-15,1356.93,1310.27,1346.6,1320.6,1318.05,1333.6,13.3,6.90691,1.0
2023-05-12,1343.4,1297.2,1333.2,1307.4,1304.87,1320.3,3.9,6.90929,1.0
2023-05-11,1347.37,1301.03,1337.1,1311.3,1308.76,1324.2,1.2,6.90709,1.0
2023-05-10,1346.15,1299.85,1335.9,1310.1,1307.57,1323.0,0.3,6.9043,1.0
2023-05-09,1345.84,1299.56,1335.6,1309.8,1307.27,1322.7,2.9,6.90495,1.0
2023-05-08,1348.79,1302.41,1338.5,1312.7,1310.17,1325.6,13.5,6.90026,1.0
2023-05-04,1362.53,1315.67,1352.2,1326.0,1323.44,1339.1,1.1,6.89042,1.0
2023-05-03,1363.65,1316.75,1353.3,1327.1,1324.54,1340.2,1.1,6.89594,1.0
2023-05-02,1362.53,1315.67,1352.2,1326.0,1323.44,1339.1,0.8,6.88387,1.0
2023-04-28,1363.34,1316.46,1353.0,1326.8,1324.26,1339.9,2.6,6.84321,1.0
2023-04-27,1360.7,1313.9,1350.4,1324.2,1321.67,1337.3,4.0,6.83221,1.0
2023-04-26,1356.63,1309.97,1346.3,1320.3,1317.77,1333.3,0.6,6.84648,1.0
2023-04-25,1356.02,1309.38,1345.7,1319.7,1317.18,1332.7,4.8,6.82744,1.0
2023-04-24,1351.13,1304.67,1340.9,1314.9,1312.39,1327.9,0.3,6.82052,1.0
2023-04-21,1350.83,1304.37,1340.6,1314.6,1312.09,1327.6,8.8,6.8143,1.0
2023-04-20,1341.87,1295.73,1331.7,1305.9,1303.42,1318.8,0.0,6.79596,1.0
2023-04-19,1341.87,1295.73,1331.7,1305.9,1303.42,1318.8,7.5,6.7884,1.0
2023-04-18,1334.24,1288.36,1324.1,1298.5,1296.04,1311.3,12.0,6.76745,1.0
2023-04-17,1322.03,1276.57,1312.0,1286.6,1284.17,1299.3,18.7,6.74306,1.0
2023-04-14,1341.06,1294.94,1330.9,1305.1,1302.64,1318.0,6.2,6.73952,1.0
2023-04-13,1347.37,1301.03,1337.1,1311.3,1308.83,1324.2,4.7,6.73117,1.0
2023-04-12,1342.59,1296.41,1332.4,1306.6,1304.14,1319.5,0.5,6.72617,1.0
2023-04-11,1343.1,1296.9,1332.9,1307.1,1304.65,1320.0,1.1,6.7053,1.0
2023-04-10,1341.98,1295.82,1331.8,1306.0,1303.56,1318.9,0.2,6.68394,1.0
2023-04-07,1341.77,1295.63,1331.6,1305.8,1303.36,1318.7,6.8,6.68289,1.0
2023-04-06,1334.85,1288.95,1324.7,1299.1,1296.67,1311.9,1.6,6.67963,1.0
2023-04-05,1333.23,1287.37,1323.1,1297.5,1295.07,1310.3,6.0,6.67805,1.0
2023-04-04,1339.33,1293.27,1329.1,1303.5,1301.07,1316.3,20.9,6.66043,1.0
2023-04-03,1318.06,1272.74,1308.0,1282.8,1280.41,1295.4,8.4,6.65247,1.0
2023-03-31,1326.61,1280.99,1316.5,1291.1,1288.7,1303.8,4.5,6.65341,1.0
2023-03-30,1322.03,1276.57,1312.0,1286.6,1284.2,1299.3,1.9,6.65702,1.0
2023-03-29,1320.1,1274.7,1310.1,1284.7,1282.31,1297.4,2.9,6.65883,1.0
2023-03-28,1323.05,1277.55,1313.0,1287.6,1285.21,1300.3,10.6,6.64116,1.0
2023-03-27,1312.26,1267.14,1302.3,1277.1,1274.72,1289.7,2.5,6.65557,1.0
2023-03-24,1309.72,1264.68,1299.8,1274.6,1272.23,1287.2,19.9,6.64236,1.0
2023-03-23,1329.97,1284.23,1319.9,1294.3,1291.9,1307.1,0.7,6.62555,1.0
2023-03-22,1330.68,1284.92,1320.6,1295.0,1292.61,1307.8,0.6,6.60918,1.0
2023-03-21,1331.29,1285.51,1321.2,1295.6,1293.21,1308.4,4.8,6.60106,1.0
2023-03-20,1326.41,1280.79,1316.3,1290.9,1288.51,1303.6,8.5,6.60617,1.0
2023-03-17,1335.06,1289.14,1324.9,1299.3,1296.92,1312.1,10.1,6.54112,1.0
2023-03-16,1324.78,1279.22,1314.7,1289.3,1286.92,1302.0,2.9,6.59343,1.0
2023-03-15,1327.73,1282.07,1317.6,1292.2,1289.85,1304.9,2.4,6.50951,1.0
2023-03-14,1330.17,1284.43,1320.1,1294.5,1292.08,1307.3,18.4,6.67709,1.0
2023-03-13,1348.89,1302.51,1338.6,1312.8,1310.34,1325.7,6.0,6.7103,1.0
2023-03-10,1342.79,1296.61,1332.6,1306.8,1304.35,1319.7,0.2,6.69703,1.0
2023-03-09,1342.59,1296.41,1332.4,1306.6,1304.18,1319.5,20.4,6.62646,1.0
2023-03-08,1321.83,1276.37,1311.8,1286.4,1284.03,1299.1,2.4,6.58354,1.0
2023-03-07,1319.39,1274.01,1309.4,1284.0,1281.64,1296.7,8.1,6.57431,1.0
2023-03-06,1327.63,1281.97,1317.5,1292.1,1289.73,1304.8,5.6,6.55788,1.0
2023-03-03,1333.33,1287.47,1323.2,1297.6,1295.22,1310.4,8.8,6.54844,1.0
2023-03-02,1342.28,1296.12,1332.1,1306.3,1303.92,1319.2,1.8,6.51414,1.0
2023-02-28,1340.45,1294.35,1330.3,1304.5,1302.12,1317.4,16.9,6.51517,1.0
2023-02-27,1323.25,1277.75,1313.2,1287.8,1285.47,1300.5,0.9,6.46761,1.0
2023-02-24,1322.34,1276.86,1312.3,1286.9,1284.58,1299.6,4.2,6.45482,1.0
2023-02-23,1326.61,1280.99,1316.5,1291.1,1288.78,1303.8,8.0,6.42455,1.0
2023-02-22,1318.47,1273.13,1308.4,1283.2,1280.9,1295.8,0.0,6.41082,1.0
2023-02-21,1318.47,1273.13,1308.4,1283.2,1280.9,1295.8,1.9,6.4135,1.0
2023-02-20,1320.4,1275.0,1310.4,1285.0,1282.69,1297.7,14.0,6.4135,1.0
2023-02-17,1306.16,1261.24,1296.2,1271.2,1268.92,1283.7,4.4,6.41327,1.0
2023-02-16,1301.68,1256.92,1291.8,1266.8,1264.53,1279.3,9.4,6.41391,1.0
2023-02-15,1292.12,1247.68,1282.3,1257.5,1255.24,1269.9,4.7,6.41175,1.0
2023-02-14,1296.9,1252.3,1287.0,1262.2,1259.94,1274.6,10.3,6.41247,1.0
2023-02-13,1286.42,1242.18,1276.6,1252.0,1249.75,1264.3,1.2,6.41153,1.0
2023-02-10,1285.2,1241.0,1275.4,1250.8,1248.56,1263.1,6.0,6.40999,1.0
2023-02-09,1279.09,1235.11,1269.4,1244.8,1242.57,1257.1,1.1,6.41113,1.0
2023-02-08,1277.98,1234.02,1268.3,1243.7,1241.47,1256.0,8.5,6.41545,1.0
2023-02-07,1269.33,1225.67,1259.7,1235.3,1233.08,1247.5,20.3,6.41598,1.0
2023-02-06,1248.67,1205.73,1239.2,1215.2,1213.02,1227.2,7.9,6.41702,1.0
2023-02-03,1240.63,1197.97,1231.2,1207.4,1205.23,1219.3,12.1,6.41713,1.0
2023-02-02,1252.94,1209.86,1243.4,1219.4,1217.21,1231.4,0.6,6.42172,1.0
2023-02-01,1252.33,1209.27,1242.8,1218.8,1216.61,1230.8,2.1,6.42248,1.0
2023-01-31,1250.2,1207.2,1240.7,1216.7,1214.52,1228.7,1.5,6.41776,1.0
2023-01-30,1251.72,1208.68,1242.2,1218.2,1216.01,1230.2,1.2,6.41144,1.0
2023-01-27,1252.94,1209.86,1243.4,1219.4,1217.22,1231.4,2.0,6.40338,1.0
2023-01-26,1254.98,1211.82,1245.4,1221.4,1219.22,1233.4,1.0,6.38804,1.0
2023-01-25,1256.0,1212.8,1246.4,1222.4,1220.22,1234.4,1.6,6.38436,1.0
2023-01-20,1257.63,1214.37,1248.1,1223.9,1221.72,1236.0,3.8,6.36156,1.0
2023-01-19,1261.49,1218.11,1251.9,1227.7,1225.52,1239.8,1.3,6.33827,1.0
2023-01-18,1260.17,1216.83,1250.6,1226.4,1224.23,1238.5,4.5,6.33219,1.0
2023-01-17,1255.59,1212.41,1246.0,1222.0,1219.83,1234.0,6.6,6.33282,1.0
2023-01-16,1262.31,1218.89,1252.7,1228.5,1226.32,1240.6,4.0,6.33282,1.0
2023-01-13,1266.38,1222.82,1256.7,1232.5,1230.32,1244.6,0.7,6.32804,1.0
2023-01-12,1267.09,1223.51,1257.5,1233.1,1230.93,1245.3,4.5,6.28445,1.0
2023-01-11,1262.51,1219.09,1252.9,1228.7,1226.54,1240.8,6.0,6.27951,1.0
2023-01-10,1268.61,1224.99,1259.0,1234.6,1232.43,1246.8,20.4,6.28305,1.0
2023-01-09,1289.37,1245.03,1279.6,1254.8,1252.6,1267.2,3.1,6.26291,1.0
2023-01-06,1292.53,1248.07,1282.7,1257.9,1255.7,1270.3,4.4,6.24661,1.0
2023-01-05,1297.0,1252.4,1287.1,1262.3,1260.11,1274.7,2.6,6.21388,1.0
2023-01-04,1294.36,1249.84,1284.5,1259.7,1257.51,1272.1,3.2,6.2097,1.0
2023-01-03,1291.1,1246.7,1281.3,1256.5,1254.32,1268.9,1.6,6.20806,1.0
2023-01-02,1289.47,1245.13,1279.7,1254.9,1252.72,1267.3,0.0,6.20806,1.0
2022-12-30,1289.47,1245.13,1279.7,1254.9,1252.73,1267.3,1.1,6.18407,1.0
2022-12-29,1290.59,1246.21,1280.8,1256.0,1253.83,1268.4,0.1,6.17304,1.0
2022-12-28,1290.49,1246.11,1280.7,1255.9,1253.73,1268.3,8.1,6.17245,1.0
2022-12-27,1298.73,1254.07,1288.9,1263.9,1261.72,1276.4,5.8,6.1725,1.0
2022-12-26,1304.63,1259.77,1294.7,1269.7,1267.51,1282.2,6.1,6.1725,1.0
2022-12-23,1298.43,1253.77,1288.6,1263.6,1261.42,1276.1,10.5,6.17336,1.0
2022-12-22,1309.11,1264.09,1299.2,1274.0,1271.8,1286.6,11.4,6.17335,1.0
2022-12-21,1320.71,1275.29,1310.7,1285.3,1283.08,1298.0,4.0,6.17063,1.0
2022-12-20,1324.78,1279.22,1314.7,1289.3,1287.07,1302.0,8.1,6.17105,1.0
2022-12-19,1333.02,1287.18,1322.9,1297.3,1295.06,1310.1,9.1,6.17102,1.0
2022-12-16,1323.76,1278.24,1313.7,1288.3,1286.07,1301.0,5.0,6.17456,1.0
2022-12-15,1318.68,1273.32,1308.7,1283.3,1281.08,1296.0,8.4,6.17572,1.0
2022-12-14,1327.22,1281.58,1317.1,1291.7,1289.46,1304.4,5.6,6.18561,1.0
2022-12-13,1332.92,1287.08,1322.8,1297.2,1294.96,1310.0,3.4,6.16708,1.0
2022-12-12,1329.46,1283.74,1319.4,1293.8,1291.57,1306.6,13.8,6.14771,1.0
2022-12-09,1343.5,1297.3,1333.3,1307.5,1305.26,1320.4,0.9,6.13291,1.0
2022-12-08,1342.59,1296.41,1332.4,1306.6,1304.38,1319.5,10.5,6.08361,1.0
2022-12-07,1331.9,1286.1,1321.8,1296.2,1294.0,1309.0,15.8,6.07537,1.0
2022-12-06,1315.83,1270.57,1305.8,1280.6,1278.43,1293.2,7.2,6.06714,1.0
2022-12-05,1323.15,1277.65,1313.1,1287.7,1285.52,1300.4,0.4,6.03849,1.0
2022-12-02,1323.56,1278.04,1313.5,1288.1,1285.93,1300.8,19.3,6.03122,1.0
2022-12-01,1343.2,1297.0,1333.0,1307.2,1305.01,1320.1,11.4,5.97942,1.0
2022-11-30,1354.8,1308.2,1344.5,1318.5,1316.3,1331.5,7.5,5.97396,1.0
2022-11-29,1362.43,1315.57,1352.1,1325.9,1323.7,1339.0,12.2,5.93646,1.0
2022-11-28,1350.01,1303.59,1339.8,1313.8,1311.62,1326.8,6.4,5.9307,1.0
2022-11-25,1356.53,1309.87,1346.2,1320.2,1318.02,1333.2,19.1,5.90533,1.0
2022-11-24,1375.96,1328.64,1365.5,1339.1,1336.89,1352.3,3.4,5.90533,1.0
2022-11-23,1379.42,1331.98,1368.9,1342.5,1340.3,1355.7,3.4,5.86895,1.0
2022-11-22,1375.96,1328.64,1365.5,1339.1,1336.93,1352.3,12.3,5.80079,1.0
2022-11-21,1363.45,1316.55,1353.1,1326.9,1324.75,1340.0,1.6,5.78153,1.0
2022-11-18,1361.82,1314.98,1351.5,1325.3,1323.16,1338.4,12.8,5.7606,1.0
2022-11-17,1348.79,1302.41,1338.5,1312.7,1310.6,1325.6,3.2,5.72447,1.0
2022-11-16,1345.54,1299.26,1335.3,1309.5,1307.41,1322.4,2.1,5.71387,1.0
2022-11-15,1343.4,1297.2,1333.2,1307.4,1305.33,1320.3,13.8,5.66087,1.0
2022-11-14,1357.44,1310.76,1347.1,1321.1,1319.01,1334.1,36.0,5.64425,1.0
2022-11-11,1394.07,1346.13,1383.5,1356.7,1354.56,1370.1,1.8,5.64425,1.0
2022-11-10,1392.24,1344.36,1381.7,1354.9,1352.76,1368.3,19.0,5.6458,1.0
2022-11-09,1411.57,1363.03,1400.8,1373.8,1371.63,1387.3,19.2,5.64885,1.0
2022-11-08,1431.11,1381.89,1420.2,1392.8,1390.6,1406.5,15.9,5.65132,1.0
2022-11-07,1447.29,1397.51,1436.3,1408.5,1406.27,1422.4,0.3,5.65666,1.0
2022-11-04,1446.98,1397.22,1436.0,1408.2,1405.98,1422.1,4.1,5.64387,1.0
2022-11-03,1442.81,1393.19,1431.8,1404.2,1401.99,1418.0,3.7,5.63215,1.0
2022-11-02,1446.57,1396.83,1435.6,1407.8,1405.58,1421.7,0.5,5.63625,1.0
2022-11-01,1447.08,1397.32,1436.1,1408.3,1406.09,1422.2,2.9,5.61059,1.0
2022-10-31,1444.13,1394.47,1433.2,1405.4,1403.2,1419.3,1.2,5.59401,1.0
2022-10-28,1442.91,1393.29,1431.9,1404.3,1402.11,1418.1,10.1,5.57872,1.0
2022-10-27,1453.19,1403.21,1442.1,1414.3,1412.12,1428.2,8.3,5.51853,1.0
2022-10-26,1461.63,1411.37,1450.5,1422.5,1420.31,1436.5,0.1,5.49614,1.0
2022-10-25,1461.74,1411.46,1450.6,1422.6,1420.42,1436.6,0.0,5.47737,1.0
2022-10-24,1461.74,1411.46,1450.6,1422.6,1420.43,1436.6,4.9,5.44757,1.0
2022-10-21,1456.75,1406.65,1445.7,1417.7,1415.55,1431.7,11.1,5.42844,1.0
2022-10-20,1445.46,1395.74,1434.5,1406.7,1404.6,1420.6,5.0,5.34047,1.0
2022-10-19,1450.54,1400.66,1439.5,1411.7,1409.6,1425.6,11.0,5.32647,1.0
2022-10-18,1461.74,1411.46,1450.6,1422.6,1420.48,1436.6,7.7,5.31705,1.0
2022-10-17,1453.9,1403.9,1442.9,1414.9,1412.82,1428.9,1.9,5.26566,1.0
2022-10-14,1451.97,1402.03,1440.9,1413.1,1411.03,1427.0,3.4,5.22566,1.0
2022-10-13,1455.43,1405.37,1444.4,1416.4,1414.36,1430.4,3.1,5.15238,1.0
2022-10-12,1458.58,1408.42,1447.5,1419.5,1417.46,1433.5,23.2,5.13944,1.0
2022-10-11,1434.98,1385.62,1424.1,1396.5,1394.5,1410.3,6.1,5.12413,1.0
2022-10-07,1428.77,1379.63,1417.9,1390.5,1388.51,1404.2,14.9,5.11831,1.0
2022-10-06,1443.93,1394.27,1433.0,1405.2,1403.24,1419.1,12.1,4.97571,1.0
2022-10-05,1456.24,1406.16,1445.2,1417.2,1415.23,1431.2,0.9,4.95804,1.0
2022-10-04,1457.16,1407.04,1446.1,1418.1,1416.14,1432.1,2.7,4.95233,1.0
2022-09-30,1459.9,1409.7,1448.8,1420.8,1418.87,1434.8,1.7,4.86962,1.0
2022-09-29,1461.63,1411.37,1450.5,1422.5,1420.56,1436.5,9.3,4.88409,1.0
2022-09-28,1452.17,1402.23,1441.1,1413.3,1411.36,1427.2,2.5,4.89685,1.0
2022-09-27,1454.71,1404.69,1443.7,1415.7,1413.77,1429.7,21.3,4.88544,1.0
2022-09-26,1433.04,1383.76,1422.2,1394.6,1392.68,1408.4,0.4,4.91364,1.0
2022-09-23,1432.64,1383.36,1421.7,1394.3,1392.38,1408.0,14.4,4.91364,1.0
2022-09-22,1417.98,1369.22,1407.2,1380.0,1378.1,1393.6,4.5,4.92528,1.0
2022-09-21,1413.4,1364.8,1402.7,1375.5,1373.6,1389.1,1.0,4.92555,1.0
2022-09-20,1414.42,1365.78,1403.7,1376.5,1374.61,1390.1,4.1,4.8965,1.0
2022-09-19,1418.59,1369.81,1407.8,1380.6,1378.72,1394.2,0.0,4.87438,1.0
2022-09-16,1418.59,1369.81,1407.8,1380.6,1378.72,1394.2,2.5,4.86842,1.0
2022-09-15,1416.05,1367.35,1405.3,1378.1,1376.26,1391.7,16.9,4.77196,1.0
2022-09-14,1398.85,1350.75,1388.2,1361.4,1359.61,1374.8,6.4,4.69538,1.0
2022-09-13,1405.37,1357.03,1394.7,1367.7,1365.92,1381.2,4.1,4.65624,1.0
2022-09-08,1409.54,1361.06,1398.8,1371.8,1370.06,1385.3,15.0,4.5334,1.0
2022-09-07,1394.28,1346.32,1383.7,1356.9,1355.19,1370.3,0.6,4.50367,1.0
2022-09-06,1393.66,1345.74,1383.1,1356.3,1354.6,1369.7,13.2,4.47365,1.0
2022-09-05,1380.23,1332.77,1369.7,1343.3,1341.62,1356.5,5.1,4.47365,1.0
2022-09-02,1375.04,1327.76,1364.6,1338.2,1336.54,1351.4,6.3,4.44548,1.0
2022-09-01,1368.63,1321.57,1358.2,1332.0,1330.37,1345.1,2.4,4.37223,1.0
2022-08-31,1371.08,1323.92,1360.7,1334.3,1332.67,1347.5,0.2,4.36208,1.0
2022-08-30,1371.28,1324.12,1360.9,1334.5,1332.89,1347.7,15.2,4.30529,1.0
2022-08-29,1355.81,1309.19,1345.5,1319.5,1317.91,1332.5,4.4,4.30933,1.0
2022-08-26,1360.29,1313.51,1350.0,1323.8,1322.21,1336.9,4.5,4.29045,1.0
2022-08-25,1364.87,1317.93,1354.5,1328.3,1326.73,1341.4,0.4,4.22641,1.0
2022-08-24,1365.28,1318.32,1354.9,1328.7,1327.13,1341.8,3.6,4.22861,1.0
2022-08-23,1361.61,1314.79,1351.3,1325.1,1323.54,1338.2,11.5,4.22172,1.0
2022-08-22,1349.91,1303.49,1339.7,1313.7,1312.17,1326.7,9.4,4.16337,1.0
2022-08-19,1340.35,1294.25,1330.2,1304.4,1302.89,1317.3,7.5,4.1498,1.0
2022-08-18,1332.72,1286.88,1322.6,1297.0,1295.5,1309.8,0.2,4.1511,1.0
2022-08-17,1332.51,1286.69,1322.4,1296.8,1295.3,1309.6,6.5,4.14697,1.0
2022-08-16,1325.9,1280.3,1315.8,1290.4,1288.9,1303.1,0.6,4.14633,1.0
2022-08-12,1325.29,1279.71,1315.2,1289.8,1288.3,1302.5,6.6,4.15741,1.0
2022-08-11,1332.0,1286.2,1321.9,1296.3,1294.79,1309.1,4.0,4.1699,1.0
2022-08-10,1327.93,1282.27,1317.8,1292.4,1290.9,1305.1,0.3,4.16199,1.0
2022-08-09,1327.63,1281.97,1317.5,1292.1,1290.6,1304.8,5.5,4.15339,1.0
2022-08-08,1322.03,1276.57,1312.0,1286.6,1285.11,1299.3,10.4,4.14086,1.0
2022-08-05,1332.61,1286.79,1322.5,1296.9,1295.4,1309.7,0.8,4.14262,1.0
2022-08-04,1333.43,1287.57,1323.3,1297.7,1296.2,1310.5,3.3,4.13736,1.0
2022-08-03,1330.07,1284.33,1320.0,1294.4,1292.9,1307.2,0.8,4.13518,1.0
2022-08-02,1329.26,1283.54,1319.2,1293.6,1292.1,1306.4,7.8,4.13536,1.0
2022-08-01,1321.32,1275.88,1311.3,1285.9,1284.41,1298.6,5.4,4.13471,1.0
2022-07-29,1326.82,1281.18,1316.7,1291.3,1289.8,1304.0,8.8,4.15739,1.0
2022-07-28,1335.77,1289.83,1325.6,1300.0,1298.48,1312.8,2.8,4.17696,1.0
2022-07-27,1332.92,1287.08,1322.8,1297.2,1295.69,1310.0,1.0,4.17179,1.0
2022-07-26,1333.94,1288.06,1323.8,1298.2,1296.7,1311.0,0.7,4.13609,1.0
2022-07-25,1334.65,1288.75,1324.5,1298.9,1297.4,1311.7,0.4,4.13461,1.0
2022-07-22,1335.06,1289.14,1324.9,1299.3,1297.81,1312.1,3.5,4.10742,1.0
2022-07-21,1331.5,1285.7,1321.4,1295.8,1294.34,1308.6,6.3,4.03011,1.0
2022-07-20,1337.91,1291.89,1327.7,1302.1,1300.64,1314.9,2.9,4.00338,1.0
2022-07-19,1340.86,1294.74,1330.7,1304.9,1303.44,1317.8,5.9,3.99505,1.0
2022-07-18,1346.86,1300.54,1336.6,1310.8,1309.33,1323.7,13.7,4.01253,1.0
2022-07-15,1332.92,1287.08,1322.8,1297.2,1295.77,1310.0,4.1,3.95097,1.0
2022-07-14,1328.75,1283.05,1318.6,1293.2,1291.82,1305.9,7.0,3.80858,1.0
2022-07-13,1335.87,1289.93,1325.7,1300.1,1298.72,1312.9,12.3,3.79393,1.0
2022-07-12,1323.36,1277.84,1313.3,1287.9,1286.54,1300.6,1.3,3.77599,1.0
2022-07-11,1322.03,1276.57,1312.0,1286.6,1285.26,1299.3,3.4,3.71838,1.0
2022-07-08,1325.49,1279.91,1315.4,1290.0,1288.68,1302.7,4.7,3.67433,1.0
2022-07-07,1330.27,1284.53,1320.2,1294.6,1293.3,1307.4,9.4,3.59872,1.0
2022-07-06,1320.71,1275.29,1310.7,1285.3,1284.01,1298.0,0.1,3.58014,1.0
2022-07-05,1320.61,1275.19,1310.6,1285.2,1283.92,1297.9,3.7,3.57789,1.0
2022-07-04,1316.84,1271.56,1306.8,1281.6,1280.32,1294.2,5.6,3.57789,1.0
2022-07-01,1322.54,1277.06,1312.5,1287.1,1285.83,1299.8,6.9,3.53597,1.0
2022-06-30,1315.52,1270.28,1305.5,1280.3,1279.07,1292.9,8.0,3.44852,1.0
